airport_full,city,country,iata,icao,latitude,longitude
Mulu Airport,Mulu,Malaysia,MZV,WBMU,4.048329830169679,114.80500030517578

Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,27.977300643899998,34.3950004578

Venango Regional Airport,Franklin,United States,FKL,KFKL,41.3778991699,-79.8603973389

Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.31923997402,36.9277992249

Seronera Airport,Seronera,Tanzania,SEU,HTSN,-2.4580600261688232,34.822498321533196

El Calafate Airport,El Calafate,Argentina,FTE,SAWC,-50.2803,-72.053101

Armidale Airport,Armidale,Australia,ARM,YARM,-30.5280990601,151.617004395

Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427

St George Municipal Airport,Saint George,United States,SGU,KSGU,37.0363888889,-113.510305556

David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH,30.0618000031,-95.5528030396

Port O'Connor Private Airport,Port O\\'Connor,United States,S46,XS46,28.42970085144043,-96.44439697265624

Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.39539909362793,-82.55439758300781

L.F. Wade International International Airport,Bermuda,Bermuda,BDA,TXKF,32.363998413085945,-64.67870330810547

Van Nuys Airport,Van Nuys,United States,VNY,KVNY,34.209800720215,-118.48999786376999

Quad City International Airport,Moline,United States,MLI,KMLI,41.44850158691406,-90.50749969482422

Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,30.212099,-85.6828

Honiara International Airport,Honiara,Solomon Islands,HIR,AGGH,-9.4280004501343,160.05499267578

Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-17.5536994934,-149.60699462899998

Nauru International Airport,Nauru,Nauru,INU,ANYN,-0.547458,166.919006

Funafuti International Airport,Funafuti,Tuvalu,FUN,NGFU,-8.525,179.195999

Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.012599945068,82.650703430176

Samsø Airport,Samsoe,Denmark,\N,EKSS,55.88949966430664,10.613699913024902

Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,19.450000762939453,103.15799713134766

Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.77270126342773,-100.74600219726562

Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.90799709999999

Yinchuan Airport,Yinchuan,China,INC,ZLIC,38.481899,106.009003

Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,VTCH,19.301300048828125,97.97579956054688

Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.05699920654295

Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.12829971,-117.27999879999999

Bishop International Airport,Flint,United States,FNT,KFNT,42.96540069580078,-83.74359893798828

Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,7.1255202293396,125.64600372314452

Madeira Airport,Funchal,Portugal,FNC,LPMA,32.697898864746,-16.774499893188

Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-2.424721956253052,-54.78583145141602

Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038

Ekati Airport,Ekati,Canada,YOA,CYOA,64.6988983154,-110.614997864

Hawke's Bay Airport,NAPIER,New Zealand,NPE,NZNR,-39.465801,176.869995

Levuka Airfield,Levuka,Fiji,LEV,NFNB,-17.7110996246,178.75900268599997

Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978000641,90.9119033813

Redding Municipal Airport,Redding,United States,RDD,KRDD,40.50899887,-122.2929993

Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.12459945678711,-123.21199798583984

Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.51459884643555,-112.0709991455078

Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.37419891357422,-122.8730010986328

Kaikoura Airport,Kaikoura,New Zealand,KBZ,NZKI,-42.42499923706055,173.60499572753906

Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.254100799999996,-121.15000149999999

Picton Aerodrome,Picton,New Zealand,PCN,NZPN,-41.346099853516,173.95599365233997

Hosea Kutako International Airport,Windhoek,Namibia,WDH,FYWH,-22.4799,17.4709

Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH,48.4249858939,-123.38886737799999

Coal Harbour Seaplane Base,Vancouver,Canada,\N,CAQ3,50.5999984741,-127.583000183

Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.857200622558594,117.21600341796876

Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,31.919701,119.778999

Yibin Caiba Airport,Yibin,China,YBP,ZUYB,28.8005555556,104.545

Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.189601898199996,65.3243026733

Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.916099548339844,-81.44219970703125

Huntsville International Carl T Jones Field,Huntsville,United States,HSV,KHSV,34.637199401855,-86.775100708008

Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,39.34510040283203,-81.43920135498047

Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM,32.30059814,-86.39399719

Tri Cities Regional Tn Va Airport,BRISTOL,United States,TRI,KTRI,36.47520065307617,-82.40740203857422

Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.06079864501953,-88.7738037109375

Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,HDAM,11.547300338745115,43.15950012207031

Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,19.93490028381348,110.45899963378906

Mafia Island Airport,Mafia Island,Tanzania,MFA,HTMA,-7.917478,39.668502000000004

Page Municipal Airport,Page,United States,PGA,KPGA,36.92610168,-111.447998

Utila Airport,Utila,Honduras,UII,MHUT,16.1131,-86.880302

Glacier Park International Airport,Kalispell,United States,FCA,KGPI,48.31050109863281,-114.25599670410156

MBS International Airport,Saginaw,United States,MBS,KMBS,43.532901763916016,-84.07959747314453

Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,42.20869827,-75.97979736

Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,33.262500762900004,44.2346000671

Nan Airport,Nan,Thailand,NNT,VTCN,18.807899475097656,100.78299713134766

Roi Et Airport,Roi Et,Thailand,ROI,VTUV,16.11680030822754,103.77400207519531

Buri Ram Airport,Buri Ram,Thailand,BFV,VTUO,15.229499816894533,103.25299835205078

Trat Airport,Trat,Thailand,TDX,VTBO,12.274600029,102.319000244

Blythe Airport,Blythe,United States,BLH,KBLH,33.6192016602,-114.717002869

Al Asad Air Base,Al Asad,Iraq,\N,ORAA,33.7855987549,42.4412002563

Al Taqaddum Air Base,Al Taqaddum,Iraq,\N,ORAT,33.33810043335,43.597099304199

Joint Base Balad,Al Bakr,Iraq,\N,ORBD,33.940200805699995,44.361598968500005

Clark International Airport,Angeles City,Philippines,CRK,RPLC,15.1859998703,120.559997559

Sandakan Airport,Sandakan,Malaysia,SDK,WBKS,5.900899887084961,118.05899810791016

Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,20.966999053955078,101.4000015258789

Oudomsay Airport,Muang Xay,Laos,ODY,VLOS,20.68269920349121,101.99400329589844

Taoxian Airport,Shenyang,China,SHE,ZYTX,41.63980102539063,123.48300170898438

John A. Osborne Airport,Geralds,Montserrat,MNI,TRPG,16.791400909423828,-62.19329833984375

Petersburg James A Johnson Airport,Petersburg,United States,PSG,PAPG,56.80170059,-132.9450073

Luoyang Airport,Luoyang,China,LYA,ZHLY,34.741100311299995,112.38800048799999

Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.059056,117.555278

Magway Airport,Magwe,Burma,MWQ,VYMW,20.165599822998047,94.94139862060548

Kanti Airport,Khamti,Burma,KHM,VYKI,25.988300323486328,95.67440032958984

Lien Khuong Airport,Dalat,Vietnam,DLI,VVDL,11.75,108.36699676513672

Rach Gia Airport,Rach Gia,Vietnam,VKG,VVRG,9.95802997234,105.132379532

Cà Mau Airport,Ca Mau,Vietnam,CAH,VVCM,9.177667,105.177778

Chu Lai International Airport,Chu Lai,Vietnam,VCL,VVCA,15.4033002853,108.706001282

Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,13.0495996475,109.333999634

Mae Hong Son Airport,Pai,Thailand,PYY,VTCI,19.3719997406,98.43699646

Bol Airport,Brac,Croatia,BWK,LDSB,43.28570175170898,16.67970085144043

Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,FKYS,3.722559928894043,11.553299903869627

Conakry International Airport,Conakry,Guinea,CKY,GUCY,9.576889999999999,-13.612

Aachen-Merzbrück Airport,Aachen,Germany,AAH,EDKA,50.82305526733398,6.186388969421388

Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,48.7793998718,8.08049964905

Orlando Sanford International Airport,Sanford,United States,SFB,KSFB,28.7775993347168,-81.23750305175781

John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST,40.31610107421875,-78.83390045166016

Lukla Airport,Lukla,Nepal,LUA,VNLK,27.686899185180664,86.72969818115234

Bhojpur Airport,Bhojpur,Nepal,BHP,VNBJ,27.14739990234375,87.05079650878906

Lamidanda Airport,Lamidanda,Nepal,LDN,VNLD,27.25309944152832,86.66999816894531

Jomsom Airport,Jomsom,Nepal,JMO,VNJS,28.780426000000002,83.723

Manang Airport,Manang,Nepal,NGX,VNMA,28.641399383544922,84.08920288085938

Phaplu Airport,Phaplu,Nepal,PPL,VNPL,27.5177868809,86.58445358280001

Rumjatar Airport,Rumjatar,Nepal,RUM,VNRT,27.30349922180176,86.55039978027344

Tulsipur Airport,Dang,Nepal,DNP,VNDG,28.111099243164066,82.29419708251953

Rukumkot Airport,Rukumkot,Nepal,RUK,VNRK,28.6270008087,82.19499969479999

Jumla Airport,Jumla,Nepal,JUM,VNJL,29.274200439453125,82.19329833984375

Taplejung Airport,Taplejung,Nepal,TPJ,VNTJ,27.3509,87.69525

Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,27.315000534057614,87.19329833984375

Surkhet Airport,Surkhet,Nepal,SKH,VNSK,28.586000442504886,81.63600158691406

Simikot Airport,Simikot,Nepal,IMK,VNST,29.971099853515625,81.81890106201172

Dolpa Airport,Dolpa,Nepal,DOP,VNDP,28.985700607299805,82.81909942626953

Bajhang Airport,Bajhang,Nepal,BJH,VNBG,29.53899955749512,81.1854019165039

Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,28.75329971313477,80.58190155029297

Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814

Astypalaia Airport,Astypalaia,Greece,JTY,LGPL,36.5798988342,26.3757991791

Ikaria Airport,Ikaria,Greece,JIK,LGIK,37.6827011108,26.3470993042

Kalymnos Airport,Kalymnos,Greece,JKL,LGKY,36.963298797600004,26.9405994415

Milos Airport,Milos,Greece,MLO,LGML,36.696899414099995,24.4769001007

Naxos Airport,Cyclades Islands,Greece,JNX,LGNX,37.0811004639,25.3680992126

Paros Airport,Paros,Greece,PAS,LGPA,37.020495000000004,25.113195

Kastelorizo Airport,Kastelorizo,Greece,KZS,LGKJ,36.1417007446,29.5764007568

Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100295999998,34.5836982727

Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239

Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474

Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788

Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.34187507600001

Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406

Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735

Labo Airport,Ozamis,Philippines,OZC,RPMO,8.178509712219237,123.84200286865234

Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686

Norden-Norddeich Airport,Norden,Germany,NOE,EDWS,53.6330566406,7.190278053280001

Juist Airport,Juist,Germany,JUI,EDWJ,53.68111038208008,7.055832862854004

Porto Seguro Airport,Porto Seguro,Brazil,BPS,SBPS,-16.438600540161133,-39.08089828491211

Iguatu Airport,Iguatu,Brazil,\N,SNIG,-6.346640110015869,-39.293800354003906

Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.2915000916,-48.3569984436

Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725299835205,-48.607498168945

Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034

Blackall Airport,Blackall,Australia,BKQ,YBCK,-24.427799224900003,145.429000854

Bundaberg Airport,Bundaberg,Australia,BDB,YBUD,-24.9039001465,152.319000244

Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.95240020751953,-112.14700317382812

Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR,29.622299194335998,-95.65650177001999

Hayman Island Heliport,Hayman Island,Australia,HIS,YHYN,-20.0599,148.8834

Centennial Airport,Denver,United States,APA,KAPA,39.57009888,-104.84899899999999

Clovis Municipal Airport,Clovis,United States,CVN,KCVN,34.4250984192,-103.07900238

Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,KFST,30.9157009125,-102.916000366

Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.6542015076,-105.14199829100001

West Houston Airport,Houston,United States,IWS,KIWS,29.8181991577,-95.6725997925

La Junta Municipal Airport,La Junta,United States,LHX,KLHX,38.04970169,-103.5090027

Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.28939819335937,-106.9219970703125

Stephens County Airport,Breckenridge,United States,BKD,KBKD,32.71900177,-98.8909988403

Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL,31.15250015258789,-97.40779876708984

Ozona Municipal Airport,Ozona,United States,OZA,KOZA,30.735300064087,-101.20300292969

Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,VRMT,0.4881309866905213,72.99690246582031

Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,CYKD,68.223297,-135.00599

Déline Airport,Deline,Canada,YWJ,CYWJ,65.21109771728516,-123.43599700927734

Tulita Airport,Tulita,Canada,ZFN,CZFN,64.90969848632811,-125.572998046875

Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH,66.24079895019531,-128.6510009765625

Tanna Airport,Tanna,Vanuatu,TAH,NVVW,-19.45509910583496,169.2239990234375

Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC,69.3608381154,-124.075469971

El Trompillo Airport,Santa Cruz,Bolivia,SRZ,SLET,-17.8115997314,-63.1715011597

Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,TNCS,17.645000457763672,-63.22000122070313

Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993

Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,ENSK,68.578826904297,15.033416748047

Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF,41.5651016235,-81.4863967896

Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.82139968869999,-82.5166015625

Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.516300201416016,-84.93890380859375

Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884

Fort Collins Loveland Municipal Airport,Fort Collins,United States,FNL,KFNL,40.4518013,-105.01100158700001

Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976

Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89390182495117,-119.99500274658205

Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.48180008,-114.487999

Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.393100738499996,-70.6143035889

Concord Municipal Airport,Concord NH,United States,CON,KCON,43.20270157,-71.50229645

Groton New London Airport,Groton CT,United States,GON,KGON,41.3301010131836,-72.04509735107422

St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.54660034179688,-94.05989837646484

Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,ZBDH,39.666389,119.058889

Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.450298309299995,-88.59140014649999

Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,UWGG,56.23009872436499,43.784000396729

Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.9711990356,-123.93699646

Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488

Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314

Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416

Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791

Yeager Airport,Charleston,United States,CRW,KCRW,38.37310028076172,-81.59320068359375

Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338500976599995,-75.72339630130001

Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056

Thangool Airport,Biloela,Australia,THG,YTNG,-24.493900299072266,150.5760040283203

Fagali'i Airport,Apia,Samoa,FGI,NSFI,-13.8486995697,-171.74000549299998

Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,YBNA,-28.8339004517,153.56199646

Hector International Airport,Fargo,United States,FAR,KFAR,46.92070007324219,-96.81580352783205

Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,KMKC,39.12319946289063,-94.5927963256836

Ratanakiri Airport,Ratanakiri,Cambodia,RBE,VDRK,13.729999542236328,106.98699951171876

Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.3488998413,-105.539001465

Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492

Phetchabun Airport,Phetchabun,Thailand,PHY,VTPB,16.6760005951,101.194999695

Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533205

Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,ZUJZ,32.8533333333,103.68222222200001

Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033

Enghien Moisselles Airport,Enghien-moisselles,France,\N,LFFE,49.0463981628418,2.353060007095337

Cheddi Jagan International Airport,Georgetown,Guyana,GEO,SYCJ,6.498549938201903,-58.25410079956055

Guarani International Airport,Ciudad del Este,Paraguay,AGT,SGES,-25.454516,-54.842681999999996

Ogle Airport,Georgetown,Guyana,OGL,SYGO,6.80628013611,-58.1058998108

Kaieteur International Airport,Kaieteur,Guyana,KAI,PKSA,5.17275476456,-59.491481781000005

Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216795

Ancona Falconara Airport,Ancona,Italy,AOI,LIPY,43.616299,13.3623
